compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id,dosage_value,dose_g_per_L,dose_g_per_kg,dose_iu,dose_mg,dose_mg_per_100ml,dose_mg_per_L,dose_mg_per_kg,dose_mg_per_ml,dose_missing,dose_molarity,dose_ng_per_ml,dose_percent,dose_ppm,dose_unknown,dose_µg_per_ml
Caffeine,Caenorhabditis elegans,N2,75 mM,,,-82.8,S,,,Unknown,,,No,24764514,0.075,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Caffeine,Caenorhabditis elegans,N2,100 mM,,,-89.5,S,,,Unknown,,,No,24764514,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Lovaza,Mus musculus,B6C3F1,4400 ppm food,12 months,until death,-10.0,NS,,,Male,,,No,24816553,4400.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Krill oil,Mus musculus,B6C3F1,1170 ppm food,12 months,until death,-5.0,NS,,,Male,,,No,24816553,1170.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Alpha-ketoglutarate,Caenorhabditis elegans,N2,8 mM,,,29.4,S,,,Unknown,,,No,24828042,0.008,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glycerol,Brachionus manjavacas,,274 mM,,,51.0,S,,,Unknown,,,No,24835191,0.274,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Beta-caryophyllene,Caenorhabditis elegans,N2,100 µM,,,14.9,S,,,Unknown,,,No,24835194,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Beta-caryophyllene,Caenorhabditis elegans,N2,50 µM,,,22.2,S,,,Unknown,,,No,24835194,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Beta-caryophyllene,Caenorhabditis elegans,N2,25 µM,,,11.2,S,,,Unknown,,,No,24835194,2.4999999999999998e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,25 mM,,,57.3,S,,,Unknown,,,No,24889636,0.025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,25 mM,,,-4.7,NS,,,Unknown,,,No,24889636,0.025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,25 mM,,,47.4,S,,,Unknown,,,No,24889636,0.025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,25 mM,,,44.0,S,,,Unknown,,,No,24889636,0.025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,25 mM,,,30.6,S,,,Unknown,,,No,24889636,0.025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,50 mM,,,9.4,NS,,,Unknown,,,No,24889636,0.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,25 mM,,,29.7,S,,,Unknown,,,No,24889636,0.025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,6.25 mM,,,17.0,S,,,Unknown,,,No,24889636,0.00625,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,12.5 mM,,,13.0,S,,,Unknown,,,No,24889636,0.0125,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Metformin,Caenorhabditis elegans,N2,100 mM,,,6.3,NS,,,Unknown,,,No,24889636,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fluvastatin,Caenorhabditis elegans,N2,50 µM,,,13.0,S,,,Unknown,,,No,24923838,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fluvastatin,Caenorhabditis elegans,N2,20 μM,,,14.0,S,,,Unknown,,,No,24923838,1.9999999999999998e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Shi Quan Da Bu Wan,Caenorhabditis elegans,N2,6.2 g/L,,,14.5,S,,,Unknown,,,No,24952637,6.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shengmai Yin,Caenorhabditis elegans,N2,48.0 g/L,,,47.3,S,,,Unknown,,,No,24952637,48.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Liuwei Dihuang Wan,Caenorhabditis elegans,N2,4.2 g/L,,,12.6,S,,,Unknown,,,No,24952637,4.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Erchen wan,Caenorhabditis elegans,N2,1.5 g/L,,,21.8,NS,,,Unknown,,,No,24952637,1.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Huan Shao Dan,Caenorhabditis elegans,N2,6.8 g/L,,,38.3,S,,,Unknown,,,No,24952637,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Caffeic acid phenethylester,Caenorhabditis elegans,,,,,9.0,S,17.0,,Unknown,,,No,24964141,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Turmeric extract,Drosophila melanogaster,,2.5 g/L,,,2.9,S,,,Unknown,,,No,24967413,2.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Turmeric extract,Drosophila melanogaster,,7 g/L,,,17.6,S,,,Unknown,,,No,24967413,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Turmeric extract,Drosophila melanogaster,,5 g/L,,,17.6,S,,,Unknown,,,No,24967413,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emblica officinalis extract,Drosophila melanogaster,,30 ml,,,5.9,S,,,Unknown,,,No,24967413,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Emblica officinalis extract,Drosophila melanogaster,,20 ml,,,5.9,S,,,Unknown,,,No,24967413,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Green tea extract,Drosophila melanogaster,w1118,10 mg/ml,,,19.0,S,,,Male,,,No,25058464,10.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
D-beta-hydroxybutyrate,Caenorhabditis elegans,N2,20 mM,,,26.0,S,,,Unknown,,,No,25127866,0.02,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curcumin,Drosophila melanogaster,Canton S,5 µM,,,6.0,,,,Female,,,No,25173182,4.9999999999999996e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curcumin,Drosophila melanogaster,Canton S,10 µM,,,34.0,,,,Female,,,No,25173182,9.999999999999999e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curcumin,Drosophila melanogaster,Canton S,10 µM,,,19.0,,,,Male,,,No,25173182,9.999999999999999e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curcumin,Drosophila melanogaster,Canton S,5 µM,,,2.0,,,,Male,,,No,25173182,4.9999999999999996e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curcumin,Drosophila melanogaster,Canton S,25 µM,,,4.0,,,,Male,,,No,25173182,2.4999999999999998e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curcumin,Drosophila melanogaster,Canton S,25 µM,,,9.0,,,,Female,,,No,25173182,2.4999999999999998e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curcumin,Drosophila melanogaster,Canton S,50 µM,,,-1.0,,,,Male,,,No,25173182,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curcumin,Drosophila melanogaster,Canton S,50 µM,,,3.0,,,,Female,,,No,25173182,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Astragalus extract,Caenorhabditis elegans,N2,400 µg/ml,,,19.6,S,,,Unknown,,,No,25186652,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Astragalus extract,Caenorhabditis elegans,N2,100 µg/ml,,,22.8,S,,,Unknown,,,No,25186652,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Astragalus extract,Caenorhabditis elegans,N2,200 µg/ml,,,20.7,S,,,Unknown,,,No,25186652,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Astragalus extract,Caenorhabditis elegans,N2,600 µg/ml,,,30.8,S,,,Unknown,,,No,25186652,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Astragalus extract,Caenorhabditis elegans,N2,200 µg/ml,,,24.7,S,,,Unknown,,,No,25186652,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Astragalus extract,Caenorhabditis elegans,N2,50 µg/ml,,,7.0,NS,,,Unknown,,,No,25186652,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EUK-134,Aeolosoma viride,,1.6 µM,,,26.4,S,,,Unknown,,,No,25190068,1.6e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EUK-134,Aeolosoma viride,,12.5 µM,,,20.2,S,,,Unknown,,,No,25190068,1.2499999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EUK-134,Aeolosoma viride,,3.1 µM,,,48.8,S,,,Unknown,,,No,25190068,3.1e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Bis(1-hydroxy-2,2,6,6-tetramethyl-4-piperidinyl)-decandioate",Aeolosoma viride,,1.25 µM,,,157.3,S,,,Unknown,,,No,25190068,1.2499999999999999e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Bis(1-hydroxy-2,2,6,6-tetramethyl-4-piperidinyl)-decandioate",Aeolosoma viride,,2.5 µM,,,98.6,S,,,Unknown,,,No,25190068,2.4999999999999998e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mulberry extract,Caenorhabditis elegans,N2,25 mg/mL,,,22.5,S,,,Unknown,,,No,25323576,25.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Acanthopanax sessiliflorus extract,Caenorhabditis elegans,N2,500 mg/L,,,18.0,S,20.0,,Unknown,,,No,25324932,500.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Nordihydroguaiaretic acid,Mus musculus,B6C3F1,4500 ppm food (4.77 ppm/day bodyweight),12 months,until death,0.0,NS,0.0,NS,Male,-18.0,S,No,25380600,4500.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Nordihydroguaiaretic acid,Mus musculus,B6C3F1,3500 ppm food (3.71 ppm/day bodyweight),12 months,until death,12.0,S,0.0,NS,Male,-24.0,S,No,25380600,3500.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Nordihydroguaiaretic acid,Mus musculus,B6C3F1,2500 ppm food (2.65 ppm/day bodyweight),12 months,until death,0.0,NS,0.0,NS,Male,-13.0,S,No,25380600,2500.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Nordihydroguaiaretic acid,Mus musculus,B6C3F1,1500 ppm food (1.59 ppm/day bodyweight),12 months,until death,0.0,NS,0.0,NS,Male,-12.0,S,No,25380600,1500.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Nordihydroguaiaretic acid,Drosophila melanogaster,Oregon-R-C,1 mg/ml,,,,NS,,,Unknown,,,No,25380600,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Nordihydroguaiaretic acid,Drosophila melanogaster,Oregon-R-C,3 mg/ml,,,23.0,S,,,Unknown,,,No,25380600,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
G109,Caenorhabditis elegans,N2,30 µM,,,6.25,S,-8.69,,Unknown,,,No,25437839,2.9999999999999997e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D609,Caenorhabditis elegans,N2,30 µM,,,25.0,S,26.08,,Unknown,,,No,25437839,2.9999999999999997e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
PDMP,Caenorhabditis elegans,N2,30 µM,,,37.5,S,39.13,,Unknown,,,No,25437839,2.9999999999999997e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-Erythro-MAPP,Caenorhabditis elegans,N2,30 µM,,,-6.25,S,-4.34,,Unknown,,,No,25437839,2.9999999999999997e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
C75,Caenorhabditis elegans,N2,30 µM,,,-6.25,S,-4.34,,Unknown,,,No,25437839,2.9999999999999997e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Myriocin,Caenorhabditis elegans,N2,30 µM,,,31.25,S,26.06,,Unknown,,,No,25437839,2.9999999999999997e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Royalactin,Caenorhabditis elegans,N2,1.6 µg/ml,,,33.9,S,,,Unknown,,,No,25456847,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Royalactin,Caenorhabditis elegans,N2,0.4 µg/ml,,,29.1,S,,,Unknown,,,No,25456847,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Royalactin,Caenorhabditis elegans,N2,0.04 µg/ml,,,26.8,S,,,Unknown,,,No,25456847,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cinnamon extract,Drosophila melanogaster,w1118,25 mg/ml,,,17.0,S,,,Male,,,No,25456850,25.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Cinnamon extract,Drosophila melanogaster,w1118,75 mg/ml,,,37.0,S,,,Female,,,No,25456850,75.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ibuprofen,Drosophila melanogaster,Canton-S,1 μM,,,0.17,NS,,,Female,,,No,25521617,1e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Drosophila melanogaster,Canton-S,0.5 μM,,,9.75,S,,,Female,,,No,25521617,5e-07,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Drosophila melanogaster,Canton-S,0.3 μM,,,4.07,NS,,,Female,,,No,25521617,3e-07,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Drosophila melanogaster,Canton-S,1 μM,,,3.69,NS,,,Male,,,No,25521617,1e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Drosophila melanogaster,Canton-S,0.5 μM,,,9.65,NS,,,Male,,,No,25521617,5e-07,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Drosophila melanogaster,Canton-S,0.3 μM,,,1.02,NS,,,Male,,,No,25521617,3e-07,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Caenorhabditis elegans,N2,0.4 mM,,,6.96,S,,,Hermaphrodite,,,No,25521617,0.0004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Caenorhabditis elegans,N2,0.2 mM,,,7.39,NS,,,Hermaphrodite,,,No,25521617,0.0002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Caenorhabditis elegans,N2,0.1 mM,,,10.51,S,,,Hermaphrodite,,,No,25521617,0.0001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Caenorhabditis elegans,N2,0.05 mM,,,7.13,S,,,Hermaphrodite,,,No,25521617,5e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Caenorhabditis elegans,N2,0.025 mM,,,9.67,S,,,Hermaphrodite,,,No,25521617,2.5e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibuprofen,Caenorhabditis elegans,N2,0.01 mM,,,4.63,S,,,Hermaphrodite,,,No,25521617,1e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Edetate Calcium Disodium,Caenorhabditis elegans,N2,,,,21.4,S,,,Unknown,,,No,25554795,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
N-nitrosodimethylamine,Caenorhabditis elegans,N2,50 µM,,,5.5,S,,,Unknown,,,No,25556763,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Dibromoacetic acid,Caenorhabditis elegans,N2,100 µM,,,14.6,S,,,Unknown,,,No,25556763,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Pomegrenate juice,Drosophila melanogaster,Canton S,0.1,,,18.0,S,,,Male,,,No,25566518,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pomegrenate juice,Drosophila melanogaster,Canton S,0.1,,,8.0,S,,,Female,,,No,25566518,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Resveratrol,Nothobranchius guentheri,TZ 97-2,200 µg/g,,,19.0,S,,,Male,,,No,25569124,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Resveratrol,Nothobranchius guentheri,TZ 97-2,200 µg/g,,,14.0,S,,,Female,,,No,25569124,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ivabradine,Mus musculus,C57BL/6J,50 ppm/day bodyweight in water,3 months,until death,6.0,S,0.0,NS,Male,0.0,NS,No,25589054,50.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Genistein,Caenorhabditis elegans,N2,100 µM,,,27.9,S,,,Unknown,,,No,25593647,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Genistein,Caenorhabditis elegans,N2,50 µM,,,10.0,S,,,Unknown,,,No,25593647,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Specioside,Caenorhabditis elegans,N2,5 µM,,,8.9,S,,,Unknown,,,No,25619942,4.9999999999999996e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Specioside,Caenorhabditis elegans,N2,50 µM,,,11.8,S,,,Unknown,,,No,25619942,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Specioside,Caenorhabditis elegans,N2,25 µM,,,15.5,S,,,Unknown,,,No,25619942,2.4999999999999998e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,13.9,S,8.9,,Male,,,No,25628774,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,3.2,NS,2.9,,Male,,,No,25628774,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,16.8,S,14.0,,Male,,,No,25628774,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,5.3,NS,4.7,,Female,,,No,25628774,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,5.7,NS,3.1,,Male,,,No,25628774,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,1.0,NS,5.1,,Female,,,No,25628774,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,15.5,S,10.4,,Female,,,No,25628774,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gluconic acid,Caenorhabditis elegans,N2,5 mM,,,17.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Gluconic acid,Caenorhabditis elegans,N2,10 mM,,,16.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Gluconic acid,Caenorhabditis elegans,N2,1 mM,,,8.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Valine,Caenorhabditis elegans,N2,10 mM,,,-1.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Xylose,Caenorhabditis elegans,N2,10 mM,,,6.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Valine,Caenorhabditis elegans,N2,5 mM,,,8.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Valine,Caenorhabditis elegans,N2,1 mM,,,13.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tyrosine,Caenorhabditis elegans,N2,5 mM,,,5.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tyrosine,Caenorhabditis elegans,N2,1 mM,,,10.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tryptophan,Caenorhabditis elegans,N2,10 mM,,,1.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tyrosine,Caenorhabditis elegans,N2,10 mM,,,2.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tryptophan,Caenorhabditis elegans,N2,1 mM,,,9.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tryptophan,Caenorhabditis elegans,N2,5 mM,,,6.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Threonine,Caenorhabditis elegans,N2,1 mM,,,0.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Threonine,Caenorhabditis elegans,N2,10 mM,,,8.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tryptophan,Caenorhabditis elegans,N2,1 mM,,,14.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Threonine,Caenorhabditis elegans,N2,5 mM,,,3.0,NS,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Taurine,Caenorhabditis elegans,N2,10 mM,,,-4.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Taurine,Caenorhabditis elegans,N2,5 mM,,,6.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Taurine,Caenorhabditis elegans,N2,1 mM,,,11.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Succinate,Caenorhabditis elegans,N2,1 mM,,,11.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Succinate,Caenorhabditis elegans,N2,5 mM,,,10.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Serine,Caenorhabditis elegans,N2,10 mM,,,22.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Succinate,Caenorhabditis elegans,N2,10 mM,,,4.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Serine,Caenorhabditis elegans,N2,5 mM,,,18.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Serine,Caenorhabditis elegans,N2,1 mM,,,8.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ribose,Caenorhabditis elegans,N2,10 mM,,,1.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Serine,Caenorhabditis elegans,N2,10 mM,,,9.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Proline,Caenorhabditis elegans,N2,10 mM,,,18.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Putrescine,Caenorhabditis elegans,N2,100 µM,,,1.0,NS,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ribose,Caenorhabditis elegans,N2,5 mM,,,9.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ribose,Caenorhabditis elegans,N2,1 mM,,,9.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Putrescine,Caenorhabditis elegans,N2,10 mM,,,-13.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Putrescine,Caenorhabditis elegans,N2,1 mM,,,10.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Proline,Caenorhabditis elegans,N2,5 mM,,,19.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Proline,Caenorhabditis elegans,N2,5 mM,,,8.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Proline,Caenorhabditis elegans,N2,1 mM,,,17.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Phosphoenolpyruvate,Caenorhabditis elegans,N2,5 mM,,,12.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Picolinic acid,Caenorhabditis elegans,N2,1 mM,,,7.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Phosphoenolpyruvate,Caenorhabditis elegans,N2,10 mM,,,8.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Phosphoenolpyruvate,Caenorhabditis elegans,N2,1 mM,,,12.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
N-acetyl-l-histidine,Caenorhabditis elegans,N2,1 mM,,,12.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Methionine,Caenorhabditis elegans,N2,10 mM,,,14.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ornithine,Caenorhabditis elegans,N2,10 mM,,,-10.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ornithine,Caenorhabditis elegans,N2,1 mM,,,8.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ornithine,Caenorhabditis elegans,N2,100 µM,,,3.0,NS,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
N-acetyl-l-histidine,Caenorhabditis elegans,N2,10 mM,,,10.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
N-acetyl-l-histidine,Caenorhabditis elegans,N2,100 µM,,,3.0,NS,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Methionine,Caenorhabditis elegans,N2,1 mM,,,4.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
